study_id,contrast_id,x,y,z
6060086,1,45,3,48
6060087,1,-14,-26,-16
6060087,1,-2,12,46
6060087,1,-28,-60,44
6060087,1,-28,-74,26
6060087,1,-28,-96,2
6060087,1,-40,-48,-28
6060087,1,-40,-62,-20
6060087,1,-44,-52,-18
6060087,1,-50,-8,46
6060087,1,-54,-2,18
6060087,1,-54,-46,10
6060087,1,-56,12,-8
6060087,1,18,-98,-4
6060087,1,2,12,46
6060087,1,28,-68,44
6060087,1,30,-74,26
6060087,1,38,-56,-32
6060087,1,44,-50,-20
6060087,1,46,-62,-18
6060087,1,50,-10,38
6060087,1,54,-4,24
6060087,1,66,-34,8
6060088,3,-3,34,32
6060088,3,26,-26,-15
6060089,1,-28,-44,64
6060089,1,-40,-12,62
6060089,1,-48,-10,36
6060089,1,-48,-36,26
6060089,1,-50,-74,6
6060089,1,-54,-44,12
6060089,1,26,-42,58
6060089,1,28,-82,30
6060089,1,42,-8,34
6060089,1,48,-74,8
6060089,1,50,-27,26
6060089,1,54,-32,8
6060089,1,56,28,28
6060090,1,-24,-52,-40
6060090,1,-28,-68,36
6060090,1,-32,-28,-20
6060090,1,-56,12,36
6060090,1,0,8,44
6060090,1,28,-68,-36
6060090,1,36,-84,-16
6060091,1,-2,56,8
6060091,1,-4,-10,8
6060091,1,-40,-60,12
6060091,1,-46,-24,-20
6060091,1,-58,-34,0
6060091,1,-8,-68,8
6060091,1,10,8,14
6060091,1,14,14,56
6060091,1,16,-4,12
6060091,1,2,24,32
6060091,1,38,-73,20
6060091,1,4,-14,8
6060091,1,4,-30,2
6060091,1,4,56,34
6060091,1,40,28,4
6060091,1,48,-6,56
6060091,1,48,4,24
6060091,1,52,-24,12
6060091,1,54,-38,-10
6060091,1,54,-60,22
6060091,1,54,-64,2
6060091,1,56,6,6
6060091,1,6,45,10
6060091,1,64,-40,2
6060092,3,-10,-22,4
6060092,3,-12,16,44
6060092,3,-14,2,4
6060092,3,-16,-56,-16
6060092,3,-38,22,-8
6060092,3,-50,-16,-16
6060092,3,-6,48,12
6060092,3,42,28,0
6060093,1,-13,-2,63
6060093,1,-27,-19,61
6060093,1,23,-23,63
6060094,2,71,21,18
6060094,2,76,0,-26
6060095,1,-34,-74,-33
6060095,1,66,10,34
6060096,3,-28,34,4
6060096,3,-34,8,56
6060096,3,-44,-46,38
6060097,3,-12,-69,42
6060097,3,-12,-71,0
6060097,3,-14,57,12
6060097,3,-20,30,16
6060097,3,-20,48,0
6060097,3,2,-53,-8
6060097,3,43,-84,8
6060097,3,9,-68,40
6060098,1,-24,12,0
6060098,1,-3,9,57
6060098,1,-39,-45,-24
6060098,1,-39,24,-3
6060098,1,-48,-54,54
6060098,1,-48,33,9
6060098,1,-51,21,-6
6060098,1,-57,21,18
6060098,1,-63,-36,3
6060098,1,30,-69,-21
6060098,1,39,24,-3
6060098,1,51,18,-6
6060098,1,54,-36,3
6060099,9,12,-80,20
6060099,9,22,4,-12
6060100,4,-40,24,12
6060100,4,-44,24,20
6060100,4,-56,24,16
6060100,4,40,16,24
6060100,4,48,40,16
6070101,6,-25,-35,69
6070102,4,-26,-16,-16
6070103,2,-26,-56,50
6070103,2,-32,6,58
6070103,2,-39,20,-10
6070103,2,-43,6,39
6070103,2,-45,26,19
6070103,2,-56,-58,-4
6070103,2,0,-61,9
6070103,2,1,19,40
6070103,2,52,20,-7
6070103,2,55,-55,47
6070103,2,55,15,29
6070103,2,56,14,3
6070103,2,6,-60,50
6070104,2,-12,-16,12
6070104,2,-30,-48,-40
6070104,2,-30,0,12
6070104,2,-30,18,3
6070104,2,-48,-33,15
6070104,2,-55,18,12
6070104,2,-57,-6,27
6070104,2,0,16,51
6070104,2,12,-22,12
6070104,2,27,0,12
6070104,2,30,-45,-40
6070104,2,33,20,3
6070104,2,55,16,14
6070104,2,57,-36,16
6070104,2,63,-3,27
6070105,1,-12,-18,0
6070105,1,-12,18,9
6070105,1,-21,-67,-54
6070105,1,-24,-3,3
6070105,1,-24,-63,-21
6070105,1,-39,12,6
6070105,1,-42,-15,36
6070105,1,12,-21,6
6070105,1,21,-54,-24
6070105,1,24,-60,-57
6070105,1,27,-6,0
6070105,1,3,6,63
6070105,1,36,-15,39
6070106,1,-12,-18,0
6070106,1,-21,-60,-24
6070106,1,-21,-60,-57
6070106,1,-24,-3,3
6070106,1,-3,6,63
6070106,1,-39,12,0
6070106,1,-54,-18,36
6070106,1,-63,12,18
6070106,1,15,-21,3
6070106,1,18,-63,-57
6070106,1,24,-60,-24
6070106,1,27,-6,0
6070106,1,51,-15,33
6070107,1,-50,-6,47
6070107,1,-54,-22,5
6070107,1,53,-38,50
6070107,1,55,-3,45
6070107,1,59,-19,5
6080108,2,-26,44,-20
6080108,2,-26,8,58
6080108,2,-38,18,0
6080108,2,-38,40,24
6080108,2,-48,8,28
6080108,2,2,16,50
6080108,2,38,38,22
6080108,2,48,12,32
6080108,2,8,22,28
6080109,2,-18,-39,72
6080109,2,-24,-30,75
6080109,2,-27,12,15
6080109,2,3,-75,-3
6080109,2,33,-12,60
6080109,2,36,18,-14
6080110,2,-16,-84,4
6080110,2,-20,-76,48
6080110,2,-20,-80,-4
6080110,2,-24,-76,32
6080110,2,-28,-56,48
6080110,2,-44,-80,0
6080110,2,20,-60,56
6080110,2,24,-12,60
6080110,2,28,-4,48
6080110,2,32,-40,52
6080110,2,40,-36,44
6080110,2,40,8,40
6080111,3,-4,44,0
6080112,3,-56,4,36
6080112,3,0,-8,40
6080112,3,16,-76,36
6080112,3,56,-4,-8
6080112,3,56,4,32
6080113,1,-50,10,18
6080113,1,42,-75,22
6080113,1,44,-46,51
6080113,1,50,16,32
6080113,1,67,-38,16
6080113,1,9,22,31
6080114,3,-16,10,58
6080114,3,-20,-94,-2
6080114,3,-24,12,-8
6080114,3,-28,-60,40
6080114,3,-4,10,48
6080114,3,-44,-6,52
6080114,3,-48,32,20
6080114,3,16,-90,4
6080114,3,20,10,54
6080114,3,28,-64,-24
6080114,3,32,24,-2
6080114,3,36,48,24
6080115,2,-12,-10,60
6080115,2,-20,-74,24
6080115,2,-30,-34,-20
6080115,2,-52,-4,28
6080115,2,-56,14,30
6080115,2,16,-20,10
6080115,2,28,-78,24
6080115,2,32,28,4
6080115,2,34,36,24
6080116,5,2,9,-22
6080117,2,46,-2,-22
6080117,2,56,18,2
6080118,1,-22,42,4
6080118,1,-40,38,0
6080118,1,-40,6,22
6080118,1,-48,-48,9
6080118,1,24,48,0
6080118,1,34,38,-4
6080118,1,42,4,27
6080119,3,-44,-5,25
6080119,3,-8,51,1
6080119,3,12,51,6
6080119,3,16,47,-2
6080120,8,51,19,2
6080121,1,-26,-44,65
6080121,1,-38,-48,60
6080121,1,-56,-41,30
6080121,1,-56,11,-15
6080121,1,0,-30,30
6080121,1,0,16,40
6080121,1,24,-60,55
6080121,1,26,52,30
6080121,1,3,-17,5
6080121,1,52,19,-15
6080121,1,64,-34,25
6080122,10,-10,-90,-4
6080122,10,-11,-44,16
6080122,10,-11,-48,10
6080122,10,-12,43,-3
6080122,10,-14,-66,-31
6080122,10,-2,-13,51
6080122,10,-27,-27,-16
6080122,10,-30,-23,-10
6080122,10,-33,3,-18
6080122,10,-38,3,-24
6080122,10,-5,-62,-26
6080122,10,-5,16,41
6080122,10,1,15,29
6080122,10,10,20,-26
6080122,10,14,11,42
6080122,10,19,28,-21
6080122,10,24,24,-26
6080122,10,32,19,-14
6080122,10,32,19,-8
6080122,10,32,21,11
6080122,10,32,21,16
6080122,10,35,18,-20
6080122,10,42,-24,14
6080122,10,44,-17,26
6080122,10,44,-23,20
6080122,10,58,-17,31
6080122,10,58,2,5
6080122,10,62,-16,38
6080123,14,19,16,3
6080123,14,47,16,38
6080123,14,8,51,-41
6080124,1,-26,-3,58
6080124,1,-40,45,13
6080124,1,-50,2,16
6080124,1,-8,1,57
6080124,1,19,7,67
6080124,1,22,-49,71
6080124,1,24,-55,62
6080124,1,36,50,21
6080124,1,41,22,4
6080124,1,42,-31,49
6080124,1,42,32,23
6080124,1,42,45,12
6080124,1,43,22,-8
6080124,1,49,6,35
6080124,1,50,6,25
6080125,1,-12,-68,58
6080125,1,-27,-65,59
6080125,1,15,-71,62
6080125,1,27,-3,59
6080125,1,42,-87,15
6080125,1,48,-49,50
6080125,1,52,9,14
6080126,1,-12,-6,10
6080126,1,-38,-60,-25
6080126,1,-48,34,20
6080126,1,16,-4,10
6080126,1,34,-60,-30
6080126,1,52,34,20
6080127,1,-32,-58,54
6080127,1,-4,24,34
6080127,1,-46,-58,42
6080127,1,-58,24,2
6080127,1,2,22,24
6080127,1,34,-76,44
6080127,1,50,-58,42
6080127,1,56,24,34
6080127,1,56,28,34
6080127,1,60,22,20
6080128,12,-40,-49,38
6080128,12,-44,12,23
6080128,12,3,45,14
6080128,12,46,-48,38
6080128,12,53,28,24
6080129,2,-26,-1,-30
6080129,2,-26,5,-6
6080129,2,32,-63,-19
6080130,3,-14,-48,-33
6080130,3,-22,-4,4
6080130,3,-32,-1,53
6080130,3,-32,29,-3
6080130,3,-38,-48,-18
6080130,3,-4,-46,-31
6080130,3,-42,-73,13
6080130,3,-7,-72,42
6080130,3,-8,-78,-16
6080130,3,12,-76,-15
6080130,3,14,-49,-31
6080130,3,24,17,36
6080130,3,30,29,-1
6080130,3,4,-58,-29
6080130,3,6,31,44
6080131,1,-19,7,69
6080131,1,-26,-74,-38
6080131,1,-28,-51,60
6080131,1,-28,-59,64
6080131,1,-28,7,66
6080131,1,-32,-63,52
6080131,1,-35,28,22
6080131,1,-36,-4,42
6080131,1,-36,-5,64
6080131,1,-36,-66,-40
6080131,1,-39,-48,42
6080131,1,-4,14,51
6080131,1,-40,-35,51
6080131,1,-41,-4,-22
6080131,1,-43,2,24
6080131,1,-45,-10,-17
6080131,1,-47,-48,-21
6080131,1,-49,16,32
6080131,1,-56,26,-4
6080131,1,-57,26,17
6080131,1,-60,16,5
6080131,1,-61,14,23
6080131,1,-67,-14,-21
6080131,1,-9,-59,75
6080131,1,1,2,35
6080131,1,13,16,36
6080131,1,15,-78,29
6080131,1,34,-66,-38
6080131,1,37,2,-27
6080131,1,38,62,-1
6080131,1,39,-6,-29
6080131,1,42,-60,4
6080131,1,43,-32,-19
6080131,1,43,4,15
6080131,1,44,58,-5
6080131,1,46,58,-15
6080131,1,47,2,27
6080131,1,5,-89,-8
6080131,1,55,-36,-22
6080131,1,56,38,-15
6080131,1,58,36,-1
6080131,1,68,-40,9
6080131,1,69,-10,-24
6080131,1,70,-32,6
6080131,1,72,-26,16
6080132,15,-30,21,12
6080132,15,-45,-4,30
6080132,15,-48,-51,45
6080132,15,30,-63,42
6080132,15,51,-36,-21
6080133,4,-28,48,3
6080133,4,-30,-54,32
6080133,4,-34,-46,32
6080133,4,-36,20,-4
6080133,4,-46,-2,24
6080133,4,-6,10,44
6080133,4,32,22,-6
6080133,4,38,36,14
6080133,4,42,6,18
6080133,4,48,38,18
6080134,2,-18,-68,41
6080134,2,-25,-5,55
6080134,2,-28,-64,41
6080134,2,-37,-45,46
6080134,2,-38,19,28
6080134,2,-45,-42,41
6080134,2,-5,23,40
6080134,2,-5,3,50
6080134,2,-51,8,29
6080134,2,10,17,36
6080134,2,12,1,43
6080134,2,28,-6,52
6080134,2,35,34,29
6080134,2,37,-31,43
6080134,2,37,-44,46
6080135,1,-10,-5,50
6080135,1,-25,-59,42
6080135,1,-3,-46,22
6080135,1,-37,14,24
6080135,1,-41,-19,57
6080135,1,-41,4,37
6080135,1,-45,11,-12
6080135,1,-52,-14,39
6080135,1,12,40,-40
6080135,1,13,53,-23
6080135,1,17,5,42
6080135,1,40,-55,35
6080135,1,40,-68,18
6080135,1,47,12,-8
6080135,1,55,-6,37
6080135,1,58,-4,25
6080135,1,6,13,48
6080136,2,-12,0,40
6080136,2,-46,38,18
6080136,2,-52,-46,18
6080136,2,-60,14,22
6080137,2,-36,-58,28
6080137,2,-38,18,-6
6080137,2,-50,0,32
6080137,2,-8,4,46
6080137,2,30,12,2
6080138,5,-1,34,-17
6080138,5,-1,67,2
6080138,5,-16,-9,-24
6080138,5,-26,16,-35
6080138,5,29,-18,-15
6080138,5,3,34,-17
6080138,5,4,22,-7
6080138,5,5,64,-20
6080138,5,6,11,-10
6080139,1,-10,-70,-8
6080139,1,-10,-78,-18
6080139,1,-10,-96,24
6080139,1,-12,-38,-12
6080139,1,-12,-48,-10
6080139,1,-12,-72,-20
6080139,1,-12,-90,28
6080139,1,-14,-100,10
6080139,1,-14,-86,26
6080139,1,-14,-96,15
6080139,1,-18,-28,-8
6080139,1,-18,-88,21
6080139,1,-20,-57,-6
6080139,1,-20,-92,26
6080139,1,-4,-76,6
6080139,1,-6,-88,4
6080139,1,-6,-90,-14
6080139,1,-8,-102,10
6080139,1,-8,-62,2
6080139,1,-8,-86,32
6080139,1,0,-94,4
6080139,1,0,-98,0
6080139,1,10,-86,9
6080139,1,14,-78,29
6080139,1,14,-78,36
6080139,1,14,-86,36
6080139,1,16,-68,6
6080139,1,16,-76,24
6080139,1,16,-98,20
6080139,1,18,-100,14
6080139,1,18,-88,32
6080139,1,20,-36,-8
6080139,1,20,-86,24
6080139,1,20,-95,12
6080139,1,22,-52,-10
6080139,1,28,-70,16
6080139,1,30,-86,26
6080139,1,30,-90,-16
6080139,1,38,-58,-16
6080139,1,38,-72,-8
6080139,1,38,-88,-12
6080139,1,4,-80,-20
6080139,1,40,-62,-14
6080139,1,6,-90,26
6080139,1,8,-34,-2
6080139,1,8,-74,8
6080139,1,8,-96,1
6080140,1,-20,-52,-20
6080140,1,-48,-8,10
6080140,1,-64,-4,28
6080140,1,-8,-54,-14
6080140,1,2,-5,54
6080140,1,26,-6,6
6080140,1,36,-8,0
6080140,1,38,-26,50
6080140,1,42,-2,10
6080140,1,42,-28,64
6080140,1,48,-8,8
6080140,1,54,-18,48
6080140,1,54,-22,20
6080140,1,56,-32,26
6080141,3,-19,7,13
6080141,3,-2,9,45
6080141,3,-27,-63,52
6080141,3,-33,20,4
6080141,3,-36,44,-6
6080141,3,-37,13,18
6080141,3,-50,-81,-1
6080141,3,-50,1,32
6080141,3,-54,-30,49
6080141,3,-61,1,47
6080141,3,-9,-1,-8
6080141,3,11,-38,12
6080141,3,14,25,29
6080141,3,17,25,3
6080141,3,20,10,-4
6080141,3,22,46,-13
6080141,3,25,41,10
6080141,3,34,16,3
6080141,3,34,51,-8
6080141,3,40,37,28
6080141,3,42,21,12
6080141,3,43,34,15
6080141,3,62,-45,-5
6080142,4,-12,-27,69
6080142,4,-12,15,0
6080142,4,-33,30,-3
6080142,4,-39,-24,63
6080142,4,-42,-18,15
6080142,4,-42,27,42
6080142,4,-48,-6,9
6080142,4,-51,-21,42
6080142,4,-51,15,36
6080142,4,-54,-36,42
6080142,4,-6,-15,48
6080142,4,-9,39,-3
6080142,4,0,39,42
6080142,4,39,-24,51
6080142,4,48,-12,9
6080142,4,57,-21,48
6080142,4,57,-30,27
6110180,6,-1,-73,-25
6110180,6,-1,-76,-24
6110180,6,-1,35,-7
6110180,6,-1,67,3
6110180,6,-1,7,-1
6110180,6,-10,-25,10
6110180,6,-14,-67,-32
6110180,6,-16,-71,-39
6110180,6,-18,-59,-43
6110180,6,-19,-5,-16
6110180,6,-2,-38,34
6110180,6,-2,-49,11
6110180,6,-22,10,-2
6110180,6,-23,-78,-45
6110180,6,-24,-68,-18
6110180,6,-26,-68,-45
6110180,6,-3,-89,-24
6110180,6,-31,-87,-34
6110180,6,-33,16,4
6110180,6,-46,-76,-22
6110180,6,-49,-34,27
6110180,6,-5,-12,9
6110180,6,-55,11,-9
6110180,6,-57,-20,31
6110180,6,-6,-80,-39
6110180,6,-6,-85,-21
6110180,6,-7,-8,16
6110180,6,-7,14,4
6110180,6,-8,-11,5
6110180,6,-8,-62,-12
6110180,6,-9,-52,-41
6110180,6,-9,-79,-21
6110180,6,0,29,-20
6110180,6,10,-78,-14
6110180,6,10,-88,-21
6110180,6,11,-64,-40
6110180,6,12,-62,-9
6110180,6,16,11,-13
6110180,6,21,14,-8
6110180,6,27,-61,-44
6110180,6,3,-73,-25
6110180,6,3,-76,-25
6110180,6,3,1,33
6110180,6,30,-76,-39
6110180,6,31,-41,-28
6110180,6,33,-77,-46
6110180,6,37,-67,-21
6110180,6,37,21,-3
6110180,6,4,-23,26
6110180,6,42,-69,-23
6110180,6,43,10,48
6110180,6,5,69,-9
6110180,6,53,15,-14
6110180,6,58,-33,44
6110180,6,6,-61,22
6110180,6,60,-23,22
6110180,6,7,-84,-24
6110180,6,8,-12,8
6110181,4,4,-78,6
6110182,3,-9,-100,-15
6110182,3,2,52,-2
6110183,2,-10,6,34
6110183,2,-32,-56,-28
6110183,2,-36,6,8
6110183,2,-54,8,-2
6110183,2,4,8,32
6110183,2,40,8,-6
6110183,2,8,10,58
6120184,2,-12,13,-5
6120185,1,-28,-66,40
6120185,1,-38,-70,18
6120185,1,-4,12,49
6120185,1,2,-72,-32
6120185,1,30,-2,57
6120185,1,30,-62,36
6120185,1,44,-69,-16
6120185,1,52,6,28
6120186,14,-15,-48,-27
6120186,14,-6,48,-12
6120186,14,0,-57,33
6120186,14,9,-45,-3
6120187,1,-23,-80,34
6120187,1,-24,-68,-15
6120187,1,-34,-78,-34
6120187,1,-4,-90,14
6120187,1,-5,-59,-6
6120187,1,-7,-25,8
6120187,1,12,-74,19
6120187,1,16,-24,12
6120187,1,22,-76,-9
6120187,1,26,-78,-37
6120187,1,27,-71,45
6120188,3,-18,32,-8
6120188,3,-2,26,0
6120188,3,-32,54,-4
6120188,3,0,52,-12
6120188,3,10,46,-8
6120188,3,2,60,8
6120188,3,36,-80,-12
6120189,4,20,-12,22
7010001,1,-10,-14,0
7010001,1,-20,-2,12
7010001,1,-24,-6,-24
7010001,1,-44,12,30
7010001,1,-6,56,36
7010001,1,10,-14,0
7010001,1,24,0,12
7010001,1,26,-6,-18
7010001,1,4,56,36
7010001,1,51,16,28
7010002,3,-50,-60,-8
7010002,3,11,30,-3
7010002,3,37,-58,17
7010002,3,4,-3,-14
7010002,3,4,39,-11
7010002,3,49,-42,16
7010002,3,65,-40,2
7010003,3,-18,-6,-10
7010003,3,-34,-56,-16
7010003,3,20,-4,-14
7010003,3,43,10,24
7010004,3,-45,15,45
7010004,3,-66,-33,-9
7010004,3,30,15,-24
7010004,3,51,12,48
7010004,3,6,36,15
7010004,3,6,51,12
7010005,3,-11,-26,71
7010005,3,-11,-7,-17
7010005,3,-12,-35,49
7010005,3,-12,-5,-12
7010005,3,-16,-21,25
7010005,3,-17,6,0
7010005,3,-20,15,4
7010005,3,-22,-10,6
7010005,3,-22,-8,15
7010005,3,-23,-11,10
7010005,3,-24,-8,47
7010005,3,-25,-8,42
7010005,3,-26,31,20
7010005,3,-27,15,13
7010005,3,-28,-11,36
7010005,3,-28,6,18
7010005,3,-30,-12,15
7010005,3,-30,-29,25
7010005,3,-34,-13,33
7010005,3,-37,-13,24
7010005,3,-38,-22,3
7010005,3,-5,-42,39
7010005,3,-6,10,45
7010005,3,-9,5,-3
7010005,3,-9,5,-6
7010005,3,11,-26,48
7010005,3,17,-15,70
7010005,3,20,-33,21
7010005,3,20,-6,5
7010005,3,21,-12,19
7010005,3,29,-25,24
7010005,3,30,-25,42
7010005,3,33,-20,47
7010005,3,36,-41,26
7010005,3,42,-20,33
7010005,3,52,-10,23
7010005,3,55,-16,19
7010006,1,-40,28,8
7010006,1,-50,-68,4
7010006,1,-52,-44,30
7010006,1,-58,-2,6
7010006,1,-6,-48,24
7010006,1,18,-18,22
7010006,1,48,-62,-48
7010006,1,6,-6,72
7010007,3,-3,24,39
7010007,3,-36,42,12
7010007,3,-45,12,33
7010008,10,4,52,28
7010009,1,-18,43,-14
7010009,1,-22,-2,-13
7010009,1,-27,7,-13
7010009,1,-31,-14,24
7010009,1,-9,-7,30
7010009,1,-9,-72,-11
7010009,1,16,-16,24
7010009,1,16,-97,-12
7010009,1,16,1,-7
7010009,1,20,21,-24
7010009,1,29,33,-12
7010009,1,31,21,5
7010009,1,37,16,-15
7010009,1,40,23,2
7010009,1,43,36,-5
7010009,1,48,-37,21
7010009,1,63,6,19
7010009,1,8,-53,-11
7010010,2,-34,37,-8
7010010,2,-36,54,9
7010010,2,-37,10,44
7010010,2,-39,-63,43
7010010,2,-44,16,17
7010010,2,-45,21,1
7010010,2,-48,-61,20
7010010,2,-52,-62,34
7010010,2,-55,-52,1
7010010,2,29,-74,-29
7010011,1,-11,-65,16
7010011,1,-3,-16,11
7010011,1,-31,24,7
7010011,1,-38,29,11
7010012,1,-20,-38,-10
7010012,1,-25,-25,-13
7010012,1,-26,-67,46
7010012,1,-31,-49,-13
7010012,1,-40,27,1
7010012,1,-41,8,31
7010012,1,-5,12,57
7010012,1,-9,-55,10
7010012,1,35,19,10
7010013,2,-32,-57,64
7010013,2,-46,6,40
7010013,2,-57,-40,9
7010013,2,38,-48,48
7010015,6,-24,-31,-18
7010015,6,-42,37,3
7010015,6,-51,-68,10
7010015,6,-52,-49,-13
7010015,6,-52,24,19
7010016,1,-13,15,-6
7010016,1,-23,42,-20
7010016,1,14,14,-7
7010016,1,18,14,-10
7010016,1,46,55,1
7010016,1,6,-20,69
7010017,3,-10,30,48
7010017,3,-22,-76,40
7010017,3,-34,4,40
7010017,3,-36,-78,40
7010017,3,-4,26,56
7010017,3,-40,-60,44
7010017,3,-40,-62,0
7010017,3,-46,34,-4
7010017,3,-48,-56,-12
7010017,3,-50,0,8
7010017,3,-52,26,12
7010017,3,10,30,48
7010017,3,22,-40,32
7010017,3,26,-26,28
7010017,3,26,-30,-8
7010017,3,28,36,12
7010017,3,30,-54,28
7010017,3,30,-6,32
7010017,3,38,-52,8
7010017,3,40,36,-8
7010017,3,50,34,-12
7010018,2,42,-48,14
7010019,3,-12,6,11
7010019,3,-18,-73,-11
7010019,3,-18,-8,6
7010019,3,-27,39,15
7010019,3,-3,2,39
7010019,3,-36,6,52
7010019,3,-39,-29,54
7010019,3,-48,6,-5
7010019,3,-50,-20,18
7010019,3,-56,-28,24
7010019,3,-59,10,24
7010019,3,-6,3,63
7010019,3,0,-90,5
7010019,3,15,-95,19
7010019,3,24,-50,-18
7010019,3,27,3,3
7010019,3,3,-41,63
7010019,3,30,-17,62
7010019,3,36,-33,38
7010019,3,36,-4,44
7010019,3,45,-29,54
7010019,3,59,-20,12
7010019,3,9,0,55
7010020,6,-16,-61,-23
7010020,6,52,-14,51
7010021,1,-28,-44,70
7010021,1,-34,-80,-34
7010021,1,-38,-22,58
7010021,1,2,4,32
7010021,1,34,-28,60
7010021,1,42,18,44
7010022,2,-32,20,-2
7010022,2,-4,18,46
7010022,2,-44,-42,40
7010022,2,-44,28,28
7010022,2,-46,6,28
7010022,2,-64,-16,12
7010022,2,10,-80,-48
7010022,2,30,24,4
7010022,2,36,58,-4
7010022,2,38,-66,52
7010022,2,44,34,22
7010022,2,6,24,44
7010022,2,60,18,26
7010023,3,24,-44,72
7010023,3,24,-54,58
7010023,3,24,-66,-16
7010023,3,24,-78,12
7010023,3,24,4,58
7010024,2,-12,-1,6
7010024,2,-25,-71,53
7010024,2,-25,8,51
7010024,2,-29,-18,-6
7010024,2,-29,21,1
7010024,2,-39,59,8
7010024,2,-48,31,17
7010024,2,-52,-60,-8
7010024,2,-59,12,19
7010024,2,1,22,53
7010024,2,14,-1,6
7010024,2,17,18,1
7010024,2,31,6,51
7010024,2,34,24,4
7010024,2,34,52,-9
7010024,2,35,-64,57
7010024,2,4,16,22
7010024,2,41,36,24
7010024,2,5,-35,27
7010024,2,54,14,-9
7010025,5,-24,-76,-20
7010025,5,-4,-4,72
7010025,5,-48,-36,60
7010025,5,12,36,-8
7010025,5,32,-68,-28
7010026,4,-54,-33,12
7010026,4,63,-30,12
7010027,7,-28,-14,2
7010027,7,22,-24,-30
7010027,7,24,-42,-24
7010027,7,30,-2,-8
7010028,1,-10,3,7
7010028,1,-23,10,3
7010028,1,15,3,7
7010028,1,29,5,-8
7010029,2,-10,-36,62
7010029,2,-15,-55,65
7010029,2,-28,4,58
7010029,2,-31,-22,58
7010029,2,-39,33,-18
7010029,2,-49,27,6
7010029,2,-50,12,22
7010029,2,-55,2,20
7010029,2,-57,-39,10
7010029,2,-58,-14,-14
7010029,2,-58,-14,1
7010029,2,-59,-23,14
7010029,2,-6,-2,64
7010029,2,10,-6,65
7010029,2,12,-35,58
7010029,2,20,-51,67
7010029,2,37,-18,55
7010029,2,59,-18,-12
7010029,2,64,-18,2
7010029,2,65,-38,6
7010029,2,66,-23,12
7010030,7,-44,-32,56
7010030,7,-50,-14,52
7010030,7,-58,-18,44
7010030,7,38,-18,64
7010030,7,40,-6,60
7010030,7,52,-24,56
7020031,5,-14,-14,10
7020031,5,-4,26,34
7020031,5,-42,30,34
7020031,5,-8,36,12
7020031,5,32,-72,54
7020032,2,-12,-66,51
7020032,2,-12,21,63
7020032,2,-18,-21,15
7020032,2,-30,54,18
7020032,2,-33,-63,21
7020032,2,-33,18,51
7020032,2,-33,27,6
7020032,2,-39,-24,33
7020032,2,-39,-3,51
7020032,2,-39,-39,36
7020032,2,-39,-66,39
7020032,2,-51,45,9
7020032,2,-54,21,39
7020032,2,15,33,48
7020032,2,15,54,-3
7020032,2,36,-54,42
7020032,2,36,51,15
7020032,2,39,45,39
7020032,2,48,-60,-33
7020032,2,51,-30,-18
7020032,2,66,-33,21
7020033,2,-1,55,16
7020033,2,-11,-96,-7
7020033,2,-13,-7,-13
7020033,2,-13,-99,-8
7020033,2,-19,62,14
7020033,2,-26,3,-27
7020033,2,-38,-14,63
7020033,2,-38,-79,-8
7020033,2,-4,49,-10
7020033,2,-40,-72,-12
7020033,2,-41,-70,38
7020033,2,-42,2,2
7020033,2,0,-48,29
7020033,2,0,11,27
7020033,2,1,-62,37
7020033,2,2,57,7
7020033,2,3,-61,41
7020033,2,3,-98,3
7020033,2,3,49,-10
7020033,2,38,-59,-11
7020033,2,40,-87,-3
7020033,2,47,39,8
7020033,2,49,-76,-5
7020033,2,5,-52,26
7020033,2,50,39,5
7020034,7,-32,-71,58
7020034,7,-33,-51,45
7020034,7,-41,29,34
7020034,7,-45,-50,59
7020034,7,-59,7,21
7020034,7,38,-54,47
7020034,7,42,-49,53
7020035,1,-21,-39,2
7020035,1,-42,-63,3
7020035,1,-8,-66,-48
7020035,1,18,-30,9
7020035,1,18,3,72
7020035,1,18,6,6
7020035,1,24,-69,-45
7020035,1,39,-42,42
7020035,1,39,36,30
7020035,1,51,24,3
7020035,1,60,-57,3
7020036,1,-1,-2,58
7020036,1,-46,-17,39
7020036,1,-52,-8,25
7020036,1,47,-10,35
7020037,3,-1,-1,52
7020037,3,-18,-53,-18
7020037,3,-38,3,32
7020037,3,-42,-39,49
7020037,3,50,-19,62
7020037,3,54,-36,47
7020038,1,-4,18,48
7020038,1,-40,-62,46
7020038,1,-46,-42,-16
7020038,1,-50,-2,48
7020038,1,-50,22,20
7020038,1,-56,-48,18
7020038,1,54,-44,10
7020038,1,54,22,8
7020039,2,-12,-18,4
7020039,2,-26,-58,40
7020039,2,-46,10,27
7020039,2,-50,-46,54
7020039,2,10,16,40
7020039,2,34,20,0
7020040,3,-48,-39,9
7020040,3,-52,-10,-7
7020040,3,-52,-24,12
7020040,3,53,-38,7
7020040,3,55,-21,10
7020040,3,55,-9,-8
7020041,3,44,-61,47
7020042,1,-12,-14,20
7020042,1,-16,6,0
7020042,1,-22,-77,46
7020042,1,-28,-68,-13
7020042,1,-30,40,2
7020042,1,-32,-80,-22
7020042,1,-34,44,14
7020042,1,-4,26,39
7020042,1,-56,2,40
7020042,1,10,-88,-18
7020042,1,10,4,-5
7020042,1,12,-22,-20
7020042,1,14,16,42
